page,transdate,team,transaction
/players/shamarko-thomas-thomash01,08/11/2018,Indianapolis (NFL),Released
/players/shamarko-thomas-thomash01,07/25/2018,Indianapolis (NFL),Signed
/players/shamarko-thomas-thomash01,10/03/2017,Buffalo (NFL),Signed
/players/shamarko-thomas-thomash01,09/02/2017,NY Jets (NFL),Released
/players/shamarko-thomas-thomash01,06/02/2017,NY Jets (NFL),Signed
/players/shamarko-thomas-thomash01,12/24/2016,Pittsburgh (NFL),Placed on Injured Reserve (Concussion)
/players/shamarko-thomas-thomash01,05/16/2013,Pittsburgh (NFL),Signed
/players/tyler-wilson-wilsoty01,08/29/2014,Cincinnati (NFL),Waived
/players/tyler-wilson-wilsoty01,08/09/2014,Cincinnati (NFL),Signed
/players/tyler-wilson-wilsoty01,08/06/2014,Tennessee (NFL),Waived
/players/tyler-wilson-wilsoty01,12/17/2013,Tennessee (NFL),Signed from the Oakland Raiders practice squad
/players/tyler-wilson-wilsoty01,11/29/2013,Oakland (NFL),Signed to the Practice Squad
/players/tyler-wilson-wilsoty01,11/27/2013,Oakland (NFL),Waived
/players/tyler-wilson-wilsoty01,11/16/2013,Oakland (NFL),Signed to the Active Roster from the Practice Squad
/players/tyler-wilson-wilsoty01,09/02/2013,Oakland (NFL),Signed to the Practice Squad
/players/tyler-wilson-wilsoty01,09/01/2013,Oakland (NFL),Waived
/players/tyler-wilson-wilsoty01,07/23/2013,Oakland (NFL),Signed
/players/barrett-jones-jonesba01,09/03/2016,Philadelphia (NFL),Waived
/players/barrett-jones-jonesba01,11/30/2015,Philadelphia (NFL),Signed from the Chicago Bears practice squad
/players/barrett-jones-jonesba01,10/06/2015,Chicago (NFL),Signed to the Practice Squad
/players/barrett-jones-jonesba01,09/29/2015,Pittsburgh (NFL),Released from the Practice Squad
/players/barrett-jones-jonesba01,09/08/2015,Pittsburgh (NFL),Signed to the Practice Squad
/players/barrett-jones-jonesba01,09/05/2015,St. Louis (NFL),Waived
/players/barrett-jones-jonesba01,06/13/2013,St. Louis (NFL),Signed
/players/bw-webb-webbbw01,08/24/2021,San Francisco (NFL),Released
/players/bw-webb-webbbw01,08/04/2021,San Francisco (NFL),Signed
/players/bw-webb-webbbw01,08/27/2020,Arizona (NFL),Released
/players/bw-webb-webbbw01,08/21/2020,Arizona (NFL),Signed
/players/bw-webb-webbbw01,03/18/2020,Cincinnati (NFL),Released
/players/bw-webb-webbbw01,03/15/2019,Cincinnati (NFL),Signed
/players/bw-webb-webbbw01,03/19/2018,NY Giants (NFL),Signed
/players/bw-webb-webbbw01,03/15/2018,Cleveland (NFL),Released
/players/bw-webb-webbbw01,01/01/2018,Cleveland (NFL),Signed to a future contract
/players/bw-webb-webbbw01,12/28/2017,Cleveland (NFL),Waived
/players/bw-webb-webbbw01,12/19/2017,Cleveland (NFL),Signed
/players/bw-webb-webbbw01,09/02/2017,Chicago (NFL),Released
/players/bw-webb-webbbw01,04/05/2017,Chicago (NFL),Signed
/players/bw-webb-webbbw01,09/13/2016,New Orleans (NFL),Signed
/players/bw-webb-webbbw01,09/02/2016,Tennessee (NFL),Waived
/players/bw-webb-webbbw01,11/07/2015,Tennessee (NFL),Signed to the Active Roster from the Practice Squad
/players/bw-webb-webbbw01,09/09/2015,Tennessee (NFL),Signed to the Practice Squad
/players/bw-webb-webbbw01,09/05/2015,Pittsburgh (NFL),Waived
/players/bw-webb-webbbw01,08/29/2014,Pittsburgh (NFL),Acquired via waivers (from the Dallas Cowboys)
/players/bw-webb-webbbw01,08/28/2014,Dallas (NFL),Waived
/players/bw-webb-webbbw01,05/14/2013,Dallas (NFL),Signed
/players/landry-jones-jonesla06,05/22/2019,Oakland (NFL),Released
/players/landry-jones-jonesla06,03/26/2019,Oakland (NFL),Signed
/players/landry-jones-jonesla06,11/19/2018,Jacksonville (NFL),Waived
/players/landry-jones-jonesla06,10/31/2018,Jacksonville (NFL),Signed
/players/landry-jones-jonesla06,09/01/2018,Pittsburgh (NFL),Released
/players/landry-jones-jonesla06,03/09/2017,Pittsburgh (NFL),Re-signed
/players/landry-jones-jonesla06,06/13/2013,Pittsburgh (NFL),Signed
/players/earl-watford-watfoea01,09/14/2021,Tampa Bay (NFL),Released from Injured Reserve
/players/earl-watford-watfoea01,09/06/2021,Tampa Bay (NFL),Placed on Injured Reserve (Undisclosed)
/players/earl-watford-watfoea01,08/27/2021,Tampa Bay (NFL),Placed on COVID-19 List
/players/earl-watford-watfoea01,08/12/2021,Tampa Bay (NFL),Signed
/players/earl-watford-watfoea01,01/27/2021,Tampa Bay (NFL),Signed to the Practice Squad
/players/earl-watford-watfoea01,01/22/2021,Tampa Bay (NFL),Waived
/players/earl-watford-watfoea01,01/15/2021,Tampa Bay (NFL),Signed
/players/earl-watford-watfoea01,12/29/2020,New England (NFL),Released from the Practice Squad
/players/earl-watford-watfoea01,12/15/2020,New England (NFL),Signed to the Practice Squad
/players/earl-watford-watfoea01,03/18/2019,Tampa Bay (NFL),Signed
/players/earl-watford-watfoea01,08/28/2018,Cleveland (NFL),Signed
/players/earl-watford-watfoea01,08/27/2018,Chicago (NFL),Released
/players/earl-watford-watfoea01,04/03/2018,Chicago (NFL),Signed
/players/earl-watford-watfoea01,10/02/2017,Arizona (NFL),Signed
/players/earl-watford-watfoea01,09/08/2017,Jacksonville (NFL),Released
/players/earl-watford-watfoea01,03/11/2017,Jacksonville (NFL),Signed
/players/earl-watford-watfoea01,12/08/2015,Arizona (NFL),Placed on Injured Reserve (Hand)
/players/earl-watford-watfoea01,06/04/2013,Arizona (NFL),Signed
/players/khaseem-greene-greenkh01,05/09/2017,Kansas City (NFL),Waived
/players/khaseem-greene-greenkh01,01/21/2017,Kansas City (NFL),Signed to a future contract
/players/khaseem-greene-greenkh01,09/03/2016,Detroit (NFL),Waived
/players/khaseem-greene-greenkh01,01/04/2016,Detroit (NFL),Signed to a future contract
/players/khaseem-greene-greenkh01,11/18/2015,Detroit (NFL),Signed to the Practice Squad
/players/khaseem-greene-greenkh01,09/04/2015,Tampa Bay (NFL),Waived
/players/khaseem-greene-greenkh01,05/12/2015,Tampa Bay (NFL),Acquired via waivers (from the Chicago Bears)
/players/khaseem-greene-greenkh01,05/11/2015,Chicago (NFL),Waived
/players/khaseem-greene-greenkh01,05/06/2013,Chicago (NFL),Signed
/players/sean-porter-portese01,08/29/2017,San Francisco (NFL),Released
/players/sean-porter-portese01,08/09/2017,San Francisco (NFL),Signed
/players/sean-porter-portese01,05/01/2017,Jacksonville (NFL),Released
/players/sean-porter-portese01,12/27/2016,Jacksonville (NFL),Placed on Injured Reserve (Hamstring)
/players/sean-porter-portese01,12/06/2016,Jacksonville (NFL),Signed to the Active Roster from the Practice Squad
/players/sean-porter-portese01,09/04/2016,Jacksonville (NFL),Signed to the Practice Squad
/players/sean-porter-portese01,09/03/2016,Jacksonville (NFL),Waived
/players/sean-porter-portese01,01/04/2016,Jacksonville (NFL),Signed to a future contract
/players/sean-porter-portese01,12/07/2015,Jacksonville (NFL),Signed to the Practice Squad
/players/sean-porter-portese01,11/30/2015,Cincinnati (NFL),Waived
/players/sean-porter-portese01,09/01/2015,Cincinnati (NFL),Placed on the Physically Unable to Perform List (Knee)
/players/sean-porter-portese01,10/07/2014,Cincinnati (NFL),Placed on Injured Reserve (Knee)
/players/sean-porter-portese01,08/27/2013,Cincinnati (NFL),Placed on Injured Reserve (Shoulder)
/players/sean-porter-portese01,05/13/2013,Cincinnati (NFL),Signed
/players/phillip-thomas-thomaph02,03/06/2017,Buffalo (NFL),Waived
/players/phillip-thomas-thomaph02,06/20/2016,Buffalo (NFL),Placed on Injured Reserve (Undisclosed)
/players/phillip-thomas-thomaph02,06/17/2016,Buffalo (NFL),Waived (injured)
/players/phillip-thomas-thomaph02,01/04/2016,Buffalo (NFL),Signed to a future contract
/players/phillip-thomas-thomaph02,12/30/2015,Buffalo (NFL),Signed to the Practice Squad
/players/phillip-thomas-thomaph02,08/30/2015,Miami (NFL),Waived
/players/phillip-thomas-thomaph02,08/10/2015,Miami (NFL),Signed
/players/phillip-thomas-thomaph02,08/05/2015,Washington (NFL),Waived
/players/phillip-thomas-thomaph02,11/01/2014,Washington (NFL),Signed to the Active Roster from the Practice Squad
/players/phillip-thomas-thomaph02,08/31/2014,Washington (NFL),Signed to the Practice Squad
/players/phillip-thomas-thomaph02,08/30/2014,Washington (NFL),Waived
/players/phillip-thomas-thomaph02,08/26/2013,Washington (NFL),Placed on Injured Reserve (Lisfranc)
/players/phillip-thomas-thomaph02,05/17/2013,Washington (NFL),Signed
/players/gerald-hodges-hodgege01,08/13/2018,Arizona (NFL),Signed
/players/gerald-hodges-hodgege01,02/27/2018,New Orleans (NFL),Released
/players/gerald-hodges-hodgege01,10/11/2017,New Orleans (NFL),Signed
/players/gerald-hodges-hodgege01,09/03/2017,Buffalo (NFL),Released
/players/gerald-hodges-hodgege01,05/25/2017,Buffalo (NFL),Signed
/players/gerald-hodges-hodgege01,10/06/2015,Minnesota (NFL),Traded to the San Francisco 49ers
/players/gerald-hodges-hodgege01,05/14/2013,Minnesota (NFL),Signed
/players/khaled-holmes-holmekh01,06/08/2017,NY Giants (NFL),Waived
/players/khaled-holmes-holmekh01,01/18/2017,NY Giants (NFL),Signed to a future contract
/players/khaled-holmes-holmekh01,09/03/2016,Chicago (NFL),Waived
/players/khaled-holmes-holmekh01,08/13/2016,Chicago (NFL),Signed
/players/khaled-holmes-holmekh01,05/02/2016,Indianapolis (NFL),Waived
/players/khaled-holmes-holmekh01,05/09/2013,Indianapolis (NFL),Signed
/players/jc-tretter-trettjc01,12/30/2021,Cleveland (NFL),Activated from the Reserve/COVID-19 List
/players/jc-tretter-trettjc01,12/23/2021,Cleveland (NFL),Placed on COVID-19 List
/players/jc-tretter-trettjc01,03/09/2017,Cleveland (NFL),Signed
/players/jc-tretter-trettjc01,01/21/2017,Green Bay (NFL),Placed on Injured Reserve (Knee)
/players/jc-tretter-trettjc01,11/03/2014,Green Bay (NFL),Activated from Injured Reserve
/players/jc-tretter-trettjc01,09/03/2014,Green Bay (NFL),Placed on Injured Reserve (Designated for Return) (Knee)
/players/jc-tretter-trettjc01,12/10/2013,Green Bay (NFL),Activated from the Physically Unable to Perform List
/players/jc-tretter-trettjc01,08/27/2013,Green Bay (NFL),Placed on the Physically Unable to Perform List (Ankle)
/players/jc-tretter-trettjc01,05/10/2013,Green Bay (NFL),Signed
/players/chris-harper-harpech02,09/28/2015,NY Giants (NFL),Waived from Injured Reserve
/players/chris-harper-harpech02,08/08/2015,NY Giants (NFL),Placed on Injured Reserve (Undisclosed)
/players/chris-harper-harpech02,08/07/2015,NY Giants (NFL),Waived (injured)
/players/chris-harper-harpech02,12/29/2014,NY Giants (NFL),Signed to a future contract
/players/chris-harper-harpech02,10/14/2014,NY Giants (NFL),Signed to the Practice Squad
/players/chris-harper-harpech02,08/24/2014,Green Bay (NFL),Waived
/players/chris-harper-harpech02,10/18/2013,Green Bay (NFL),Acquired via waivers (from the San Francisco 49ers)
/players/chris-harper-harpech02,10/17/2013,San Francisco (NFL),Waived
/players/chris-harper-harpech02,09/02/2013,San Francisco (NFL),Signed
/players/chris-harper-harpech02,08/31/2013,Seattle (NFL),Waived
/players/chris-harper-harpech02,05/10/2013,Seattle (NFL),Signed
/players/trevardo-williams-willitr10,08/19/2015,Washington (NFL),Waived from Injured Reserve
/players/trevardo-williams-willitr10,08/17/2015,Washington (NFL),Placed on Injured Reserve (Hamstring)
/players/trevardo-williams-willitr10,08/14/2015,Washington (NFL),Waived (injured)
/players/trevardo-williams-willitr10,12/09/2014,Washington (NFL),Signed to the Active Roster from the Practice Squad
/players/trevardo-williams-willitr10,12/01/2014,Washington (NFL),Signed to the Practice Squad
/players/trevardo-williams-willitr10,11/25/2014,Indianapolis (NFL),Released from the Practice Squad
/players/trevardo-williams-willitr10,09/23/2014,Indianapolis (NFL),Signed to the Practice Squad
/players/trevardo-williams-willitr10,08/08/2014,Arizona (NFL),Waived
/players/trevardo-williams-willitr10,08/02/2014,Arizona (NFL),Acquired via waivers (from the Houston Texans)
/players/trevardo-williams-willitr10,08/01/2014,Houston (NFL),Waived
/players/trevardo-williams-willitr10,08/31/2013,Houston (NFL),Placed on Injured Reserve (Knee)
/players/trevardo-williams-willitr10,05/16/2013,Houston (NFL),Signed
/players/johnathan-franklin-frankjo04,06/20/2014,Green Bay (NFL),Waived
/players/johnathan-franklin-frankjo04,11/27/2013,Green Bay (NFL),Placed on Injured Reserve (Concussion)
/players/johnathan-franklin-frankjo04,05/10/2013,Green Bay (NFL),Signed
/players/william-gholston-gholswi01,03/24/2022,Tampa Bay (NFL),Re-signed
/players/william-gholston-gholswi01,11/07/2020,Tampa Bay (NFL),Activated from the Reserve/COVID-19 List
/players/william-gholston-gholswi01,11/04/2020,Tampa Bay (NFL),Placed on COVID-19 List
/players/william-gholston-gholswi01,05/14/2013,Tampa Bay (NFL),Signed
/players/malliciah-goodman-goodmma01,09/02/2017,Jacksonville (NFL),Released
/players/malliciah-goodman-goodmma01,03/24/2017,Jacksonville (NFL),Signed
/players/malliciah-goodman-goodmma01,12/22/2016,Atlanta (NFL),Waived
/players/malliciah-goodman-goodmma01,12/06/2016,Atlanta (NFL),Signed
/players/malliciah-goodman-goodmma01,11/01/2016,Seattle (NFL),Waived
/players/malliciah-goodman-goodmma01,10/25/2016,Seattle (NFL),Signed
/players/malliciah-goodman-goodmma01,09/02/2016,Atlanta (NFL),Waived
/players/malliciah-goodman-goodmma01,05/17/2013,Atlanta (NFL),Signed
/players/quinton-patton-pattoqu01,06/08/2017,NY Jets (NFL),Released from Injured Reserve
/players/quinton-patton-pattoqu01,06/05/2017,NY Jets (NFL),Placed on Injured Reserve (Foot)
/players/quinton-patton-pattoqu01,03/23/2017,NY Jets (NFL),Signed
/players/quinton-patton-pattoqu01,12/20/2016,San Francisco (NFL),Placed on Injured Reserve (Foot)
/players/quinton-patton-pattoqu01,05/22/2013,San Francisco (NFL),Signed
/players/john-simon-simonjo03,05/16/2022,Pittsburgh (NFL),Released
/players/john-simon-simonjo03,01/27/2022,Pittsburgh (NFL),Signed to a future contract
/players/john-simon-simonjo03,12/27/2021,Pittsburgh (NFL),Returned to the Practice Squad
/players/john-simon-simonjo03,12/25/2021,Pittsburgh (NFL),Signed to the Active Roster from the Practice Squad
/players/john-simon-simonjo03,12/13/2021,Pittsburgh (NFL),Signed to the Practice Squad
/players/john-simon-simonjo03,12/06/2021,Tennessee (NFL),Waived
/players/john-simon-simonjo03,11/23/2021,Tennessee (NFL),Signed
/players/john-simon-simonjo03,11/06/2021,Tennessee (NFL),Waived
/players/john-simon-simonjo03,10/09/2021,Tennessee (NFL),Signed to the Active Roster from the Practice Squad
/players/john-simon-simonjo03,10/05/2021,Tennessee (NFL),Signed to the Practice Squad
/players/john-simon-simonjo03,08/29/2021,Tennessee (NFL),Released
/players/john-simon-simonjo03,07/25/2021,Tennessee (NFL),Signed
/players/john-simon-simonjo03,03/15/2019,New England (NFL),Re-signed
/players/john-simon-simonjo03,09/26/2018,New England (NFL),Signed
/players/john-simon-simonjo03,09/01/2018,Indianapolis (NFL),Released
/players/john-simon-simonjo03,12/05/2017,Indianapolis (NFL),Placed on Injured Reserve (Shoulder)
/players/john-simon-simonjo03,03/10/2017,Indianapolis (NFL),Signed
/players/john-simon-simonjo03,04/06/2016,Houston (NFL),Re-signed
/players/john-simon-simonjo03,10/07/2014,Houston (NFL),Signed from the Baltimore Ravens practice squad
/players/john-simon-simonjo03,08/31/2014,Baltimore (NFL),Signed to the Practice Squad
/players/john-simon-simonjo03,08/30/2014,Baltimore (NFL),Waived
/players/john-simon-simonjo03,05/21/2013,Baltimore (NFL),Signed
/players/kyle-juszczyk-juszcky01,03/09/2017,San Francisco (NFL),Signed
/players/kyle-juszczyk-juszcky01,05/03/2013,Baltimore (NFL),Signed
/players/marcus-lattimore-lattima01,11/05/2014,San Francisco (NFL),Placed on the Reserve/Retired List
/players/marcus-lattimore-lattima01,08/25/2014,San Francisco (NFL),Placed on the Non-Football Injury List (Knee)
/players/marcus-lattimore-lattima01,08/27/2013,San Francisco (NFL),Placed on the Non-Football Injury List (Knee)
/players/marcus-lattimore-lattima01,05/31/2013,San Francisco (NFL),Signed
/players/devin-taylor-taylode03,01/22/2020,Los Angeles (XFL),Acquired via waivers (from the Tampa Bay Vipers)
/players/devin-taylor-taylode03,11/14/2017,NY Giants (NFL),Waived
/players/devin-taylor-taylode03,10/31/2017,NY Giants (NFL),Signed
/players/devin-taylor-taylode03,09/02/2017,NY Giants (NFL),Released
/players/devin-taylor-taylode03,05/25/2017,NY Giants (NFL),Signed
/players/devin-taylor-taylode03,05/10/2013,Detroit (NFL),Signed
/players/levine-toilolo-toilole01,08/07/2021,NY Giants (NFL),Placed on Injured Reserve (Achilles)
/players/levine-toilolo-toilole01,03/26/2020,NY Giants (NFL),Signed
/players/levine-toilolo-toilole01,05/15/2019,San Francisco (NFL),Signed
/players/levine-toilolo-toilole01,03/29/2018,Detroit (NFL),Signed
/players/levine-toilolo-toilole01,03/14/2018,Atlanta (NFL),Released
/players/levine-toilolo-toilole01,03/09/2017,Atlanta (NFL),Re-signed
/players/levine-toilolo-toilole01,05/21/2013,Atlanta (NFL),Signed
/players/sanders-commings-commisa01,12/14/2015,Kansas City (NFL),Waived from Injured Reserve
/players/sanders-commings-commisa01,09/06/2015,Kansas City (NFL),Placed on Injured Reserve (Undisclosed)
/players/sanders-commings-commisa01,09/05/2015,Kansas City (NFL),Waived (injured)
/players/sanders-commings-commisa01,08/25/2014,Kansas City (NFL),Placed on Injured Reserve (Ankle)
/players/sanders-commings-commisa01,11/30/2013,Kansas City (NFL),Placed on Injured Reserve (Shoulder)
/players/sanders-commings-commisa01,11/05/2013,Kansas City (NFL),Activated from Injured Reserve
/players/sanders-commings-commisa01,09/03/2013,Kansas City (NFL),Placed on Injured Reserve (Designated for Return) (Clavicle)
/players/sanders-commings-commisa01,05/23/2013,Kansas City (NFL),Signed
/players/denard-robinson-robinde05,12/16/2014,Jacksonville (NFL),Placed on Injured Reserve (Foot)
/players/denard-robinson-robinde05,07/09/2013,Jacksonville (NFL),Signed
/players/earl-wolff-wolffea01,05/15/2018,Winnipeg (CFL),Released
/players/earl-wolff-wolffea01,04/16/2018,Winnipeg (CFL),Signed
/players/earl-wolff-wolffea01,09/09/2017,Indianapolis (NFL),Released from Injured Reserve
/players/earl-wolff-wolffea01,09/02/2017,Indianapolis (NFL),Placed on Injured Reserve (Undisclosed)
/players/earl-wolff-wolffea01,08/28/2017,Indianapolis (NFL),Signed
/players/earl-wolff-wolffea01,08/03/2017,Washington (NFL),Released
/players/earl-wolff-wolffea01,01/05/2017,Washington (NFL),Signed to a future contract
/players/earl-wolff-wolffea01,09/07/2016,Jacksonville (NFL),Waived from Injured Reserve
/players/earl-wolff-wolffea01,08/31/2016,Jacksonville (NFL),Placed on Injured Reserve (Leg)
/players/earl-wolff-wolffea01,08/29/2016,Jacksonville (NFL),Waived (injured)
