year,round,pick,team,player,page,position,season,transdate,transaction,trans_year,trans_month,tran_month,season_num
2020,4,132,Minnesota Vikings,Troy Dye,/players/troy-dye-dyetr01,LB,2023,,,,,9.0,4
2020,4,133,Seattle Seahawks,Colby Parkinson,/players/colby-parkinson-parkico01,TE,2020,,,,,9.0,1
2020,4,133,Seattle Seahawks,Colby Parkinson,/players/colby-parkinson-parkico01,TE,2021,,,,,9.0,2
2020,4,133,Seattle Seahawks,Colby Parkinson,/players/colby-parkinson-parkico01,TE,2022,,,,,9.0,3
2020,4,133,Seattle Seahawks,Colby Parkinson,/players/colby-parkinson-parkico01,TE,2023,,,,,9.0,4
2020,4,134,Atlanta Falcons,Jaylinn Hawkins,/players/jaylinn-hawkins-hawkija02,DB,2020,,,,,9.0,1
2020,4,134,Atlanta Falcons,Jaylinn Hawkins,/players/jaylinn-hawkins-hawkija02,DB,2021,,,,,9.0,2
2020,4,134,Atlanta Falcons,Jaylinn Hawkins,/players/jaylinn-hawkins-hawkija02,DB,2022,,,,,9.0,3
2020,4,134,Atlanta Falcons,Jaylinn Hawkins,/players/jaylinn-hawkins-hawkija02,DB,2023,,,,,9.0,4
2020,4,135,Pittsburgh Steelers,Kevin Dotson,/players/kevin-dotson-dotsoke01,OG,2020,,,,,9.0,1
2020,4,135,Pittsburgh Steelers,Kevin Dotson,/players/kevin-dotson-dotsoke01,OG,2021,,,,,9.0,2
2020,4,135,Pittsburgh Steelers,Kevin Dotson,/players/kevin-dotson-dotsoke01,OG,2022,,,,,9.0,3
2020,4,135,Pittsburgh Steelers,Kevin Dotson,/players/kevin-dotson-dotsoke01,OG,2023,,,,,9.0,4
2020,4,136,Los Angeles Rams,Brycen Hopkins,/players/brycen-hopkins-hopkibr02,TE,2020,,,,,9.0,1
2020,4,136,Los Angeles Rams,Brycen Hopkins,/players/brycen-hopkins-hopkibr02,TE,2021,,,,,9.0,2
2020,4,136,Los Angeles Rams,Brycen Hopkins,/players/brycen-hopkins-hopkibr02,TE,2022,,,,,9.0,3
2020,4,136,Los Angeles Rams,Brycen Hopkins,/players/brycen-hopkins-hopkibr02,TE,2023,,,,,9.0,4
2020,4,137,Jacksonville Jaguars,Josiah Scott,/players/josiah-scott-scottjo06,DB,2020,,,,,9.0,1
2020,4,137,Jacksonville Jaguars,Josiah Scott,/players/josiah-scott-scottjo06,DB,2021,,,,,9.0,2
2020,4,137,Jacksonville Jaguars,Josiah Scott,/players/josiah-scott-scottjo06,DB,2022,,,,,9.0,3
2020,4,137,Jacksonville Jaguars,Josiah Scott,/players/josiah-scott-scottjo06,DB,2023,,,,,9.0,4
2020,4,138,Kansas City Chiefs,L'Jarius Sneed,/players/ljarius-sneed-sneedlj01,DB,2020,,,,,9.0,1
2020,4,138,Kansas City Chiefs,L'Jarius Sneed,/players/ljarius-sneed-sneedlj01,DB,2021,,,,,9.0,2
2020,4,138,Kansas City Chiefs,L'Jarius Sneed,/players/ljarius-sneed-sneedlj01,DB,2022,,,,,9.0,3
2020,4,138,Kansas City Chiefs,L'Jarius Sneed,/players/ljarius-sneed-sneedlj01,DB,2023,,,,,9.0,4
2020,4,139,Las Vegas Raiders,Amik Robertson,/players/amik-robertson-roberam01,DB,2020,,,,,9.0,1
2020,4,139,Las Vegas Raiders,Amik Robertson,/players/amik-robertson-roberam01,DB,2021,,,,,9.0,2
2020,4,139,Las Vegas Raiders,Amik Robertson,/players/amik-robertson-roberam01,DB,2022,,,,,9.0,3
2020,4,139,Las Vegas Raiders,Amik Robertson,/players/amik-robertson-roberam01,DB,2023,,,,,9.0,4
2020,4,140,Jacksonville Jaguars,Shaquille Quarterman,/players/shaquille-quarterman-quartsh01,LB,2020,,,,,9.0,1
2020,4,140,Jacksonville Jaguars,Shaquille Quarterman,/players/shaquille-quarterman-quartsh01,LB,2021,,,,,9.0,2
2020,4,140,Jacksonville Jaguars,Shaquille Quarterman,/players/shaquille-quarterman-quartsh01,LB,2022,,,,,9.0,3
2020,4,140,Jacksonville Jaguars,Shaquille Quarterman,/players/shaquille-quarterman-quartsh01,LB,2023,,,,,9.0,4
2020,4,141,Houston Texans,John Reid,/players/john-reid-reidjo03,DB,2020,,,,,9.0,1
2020,4,141,Houston Texans,John Reid,/players/john-reid-reidjo03,DB,2021,,,,,9.0,2
2020,4,141,Houston Texans,John Reid,/players/john-reid-reidjo03,DB,2022,,,,,9.0,3
2020,4,142,Washington Football Team,Antonio Gandy-Golden,/players/antonio-gandygolden-gandyan01,WR,2020,,,,,9.0,1
2020,4,142,Washington Football Team,Antonio Gandy-Golden,/players/antonio-gandygolden-gandyan01,WR,2021,,,,,9.0,2
2020,4,143,Baltimore Ravens,Ben Bredeson,/players/ben-bredeson-bredebe01,OG,2020,,,,,9.0,1
2020,4,143,Baltimore Ravens,Ben Bredeson,/players/ben-bredeson-bredebe01,OG,2021,,,,,9.0,2
2020,4,143,Baltimore Ravens,Ben Bredeson,/players/ben-bredeson-bredebe01,OG,2022,,,,,9.0,3
2020,4,143,Baltimore Ravens,Ben Bredeson,/players/ben-bredeson-bredebe01,OG,2023,,,,,9.0,4
2020,4,144,Seattle Seahawks,DeeJay Dallas,/players/deejay-dallas-dallade01,RB,2020,,,,,9.0,1
2020,4,144,Seattle Seahawks,DeeJay Dallas,/players/deejay-dallas-dallade01,RB,2021,,,,,9.0,2
2020,4,144,Seattle Seahawks,DeeJay Dallas,/players/deejay-dallas-dallade01,RB,2022,,,,,9.0,3
2020,4,144,Seattle Seahawks,DeeJay Dallas,/players/deejay-dallas-dallade01,RB,2023,,,,,9.0,4
2020,4,145,Philadelphia Eagles,Jack Driscoll,/players/jack-driscoll-driscja01,OT,2020,,,,,9.0,1
2020,4,145,Philadelphia Eagles,Jack Driscoll,/players/jack-driscoll-driscja01,OT,2021,,,,,9.0,2
2020,4,145,Philadelphia Eagles,Jack Driscoll,/players/jack-driscoll-driscja01,OT,2022,,,,,9.0,3
2020,4,145,Philadelphia Eagles,Jack Driscoll,/players/jack-driscoll-driscja01,OT,2023,,,,,9.0,4
2020,4,146,Dallas Cowboys,Tyler Biadasz,/players/tyler-biadasz-biadaty01,C,2020,,,,,9.0,1
2020,4,146,Dallas Cowboys,Tyler Biadasz,/players/tyler-biadasz-biadaty01,C,2021,,,,,9.0,2
2020,4,146,Dallas Cowboys,Tyler Biadasz,/players/tyler-biadasz-biadaty01,C,2022,,,,,9.0,3
2020,4,146,Dallas Cowboys,Tyler Biadasz,/players/tyler-biadasz-biadaty01,C,2023,,,,,9.0,4
2020,5,147,Cincinnati Bengals,Khalid Kareem,/players/khalid-kareem-kareekh01,DE,2020,,,,,9.0,1
2020,5,147,Cincinnati Bengals,Khalid Kareem,/players/khalid-kareem-kareekh01,DE,2021,,,,,9.0,2
2020,5,147,Cincinnati Bengals,Khalid Kareem,/players/khalid-kareem-kareekh01,DE,2022,,,,,9.0,3
2020,5,147,Cincinnati Bengals,Khalid Kareem,/players/khalid-kareem-kareekh01,DE,2023,,,,,9.0,4
2020,5,148,Seattle Seahawks,Alton Robinson,/players/alton-robinson-robinal06,DE,2020,,,,,9.0,1
2020,5,148,Seattle Seahawks,Alton Robinson,/players/alton-robinson-robinal06,DE,2021,,,,,9.0,2
2020,5,148,Seattle Seahawks,Alton Robinson,/players/alton-robinson-robinal06,DE,2022,,,,,9.0,3
2020,5,149,Indianapolis Colts,Danny Pinter,/players/danny-pinter-pinteda01,C,2020,,,,,9.0,1
2020,5,149,Indianapolis Colts,Danny Pinter,/players/danny-pinter-pinteda01,C,2021,,,,,9.0,2
2020,5,149,Indianapolis Colts,Danny Pinter,/players/danny-pinter-pinteda01,C,2022,,,,,9.0,3
2020,5,149,Indianapolis Colts,Danny Pinter,/players/danny-pinter-pinteda01,C,2023,,,,,9.0,4
2020,5,150,New York Giants,Shane Lemieux,/players/shane-lemieux-lemiesh01,OG,2020,,,,,9.0,1
2020,5,150,New York Giants,Shane Lemieux,/players/shane-lemieux-lemiesh01,OG,2021,,,,,9.0,2
2020,5,150,New York Giants,Shane Lemieux,/players/shane-lemieux-lemiesh01,OG,2022,,,,,9.0,3
2020,5,150,New York Giants,Shane Lemieux,/players/shane-lemieux-lemiesh01,OG,2023,,,,,9.0,4
2020,5,151,Los Angeles Chargers,Joe Reed,/players/joe-reed-reedjo04,WR,2020,,,,,9.0,1
2020,5,151,Los Angeles Chargers,Joe Reed,/players/joe-reed-reedjo04,WR,2021,,,,,9.0,2
2020,5,151,Los Angeles Chargers,Joe Reed,/players/joe-reed-reedjo04,WR,2022,,,,,9.0,3
2020,5,151,Los Angeles Chargers,Joe Reed,/players/joe-reed-reedjo04,WR,2023,,,,,9.0,4
2020,5,152,Carolina Panthers,Kenny Robinson,/players/kenny-robinson-robinke05,DB,2021,,,,,9.0,2
2020,5,152,Carolina Panthers,Kenny Robinson,/players/kenny-robinson-robinke05,DB,2022,,,,,9.0,3
2020,5,152,Carolina Panthers,Kenny Robinson,/players/kenny-robinson-robinke05,DB,2023,,,,,9.0,4
2020,5,153,San Francisco 49ers,Colton McKivitz,/players/colton-mckivitz-mckivco01,OT,2020,,,,,9.0,1
2020,5,153,San Francisco 49ers,Colton McKivitz,/players/colton-mckivitz-mckivco01,OT,2021,,,,,9.0,2
2020,5,153,San Francisco 49ers,Colton McKivitz,/players/colton-mckivitz-mckivco01,OT,2022,,,,,9.0,3
2020,5,153,San Francisco 49ers,Colton McKivitz,/players/colton-mckivitz-mckivco01,OT,2023,,,,,9.0,4
2020,5,154,Miami Dolphins,Jason Strowbridge,/players/jason-strowbridge-strowja01,DE,2020,,,,,9.0,1
2020,5,154,Miami Dolphins,Jason Strowbridge,/players/jason-strowbridge-strowja01,DE,2021,,,,,9.0,2
2020,5,155,Chicago Bears,Trevis Gipson,/players/trevis-gipson-gipsotr01,LB,2020,,,,,9.0,1
2020,5,155,Chicago Bears,Trevis Gipson,/players/trevis-gipson-gipsotr01,LB,2021,,,,,9.0,2
2020,5,155,Chicago Bears,Trevis Gipson,/players/trevis-gipson-gipsotr01,LB,2022,,,,,9.0,3
2020,5,155,Chicago Bears,Trevis Gipson,/players/trevis-gipson-gipsotr01,LB,2023,,,,,9.0,4
2020,5,156,Washington Football Team,Keith Ismael,/players/keith-ismael-ismaeke01,C,2020,,,,,9.0,1
2020,5,156,Washington Football Team,Keith Ismael,/players/keith-ismael-ismaeke01,C,2021,,,,,9.0,2
2020,5,156,Washington Football Team,Keith Ismael,/players/keith-ismael-ismaeke01,C,2022,,,,,9.0,3
2020,5,156,Washington Football Team,Keith Ismael,/players/keith-ismael-ismaeke01,C,2023,,,,,9.0,4
2020,5,157,Jacksonville Jaguars,Daniel Thomas,/players/daniel-thomas-thomada09,DB,2020,,,,,9.0,1
2020,5,157,Jacksonville Jaguars,Daniel Thomas,/players/daniel-thomas-thomada09,DB,2021,,,,,9.0,2
2020,5,157,Jacksonville Jaguars,Daniel Thomas,/players/daniel-thomas-thomada09,DB,2022,,,,,9.0,3
2020,5,157,Jacksonville Jaguars,Daniel Thomas,/players/daniel-thomas-thomada09,DB,2023,,,,,9.0,4
2020,5,158,New York Jets,Bryce Hall,/players/bryce-hall-hallbr04,DB,2020,,,,,9.0,1
2020,5,158,New York Jets,Bryce Hall,/players/bryce-hall-hallbr04,DB,2021,,,,,9.0,2
2020,5,158,New York Jets,Bryce Hall,/players/bryce-hall-hallbr04,DB,2022,,,,,9.0,3
2020,5,158,New York Jets,Bryce Hall,/players/bryce-hall-hallbr04,DB,2023,,,,,9.0,4
2020,5,159,New England Patriots,Justin Rohrwasser,/players/justin-rohrwasser-rohrwju01,K,2020,,,,,9.0,1
2020,5,160,Cleveland Browns,Nick Harris,/players/nick-harris-harrini04,C,2020,,,,,9.0,1
2020,5,160,Cleveland Browns,Nick Harris,/players/nick-harris-harrini04,C,2021,,,,,9.0,2
2020,5,160,Cleveland Browns,Nick Harris,/players/nick-harris-harrini04,C,2022,,,,,9.0,3
2020,5,160,Cleveland Browns,Nick Harris,/players/nick-harris-harrini04,C,2023,,,,,9.0,4
2020,5,161,Tampa Bay Buccaneers,Tyler Johnson,/players/tyler-johnson-johnsty06,WR,2020,,,,,9.0,1
2020,5,161,Tampa Bay Buccaneers,Tyler Johnson,/players/tyler-johnson-johnsty06,WR,2021,,,,,9.0,2
2020,5,161,Tampa Bay Buccaneers,Tyler Johnson,/players/tyler-johnson-johnsty06,WR,2022,,,,,9.0,3
2020,5,161,Tampa Bay Buccaneers,Tyler Johnson,/players/tyler-johnson-johnsty06,WR,2023,,,,,9.0,4
2020,5,162,Washington Football Team,Khaleke Hudson,/players/khaleke-hudson-hudsokh01,LB,2020,,,,,9.0,1
2020,5,162,Washington Football Team,Khaleke Hudson,/players/khaleke-hudson-hudsokh01,LB,2021,,,,,9.0,2
2020,5,162,Washington Football Team,Khaleke Hudson,/players/khaleke-hudson-hudsokh01,LB,2022,,,,,9.0,3
2020,5,162,Washington Football Team,Khaleke Hudson,/players/khaleke-hudson-hudsokh01,LB,2023,,,,,9.0,4
2020,5,163,Chicago Bears,Kindle Vildor,/players/kindle-vildor-vildoki01,DB,2020,,,,,9.0,1
2020,5,163,Chicago Bears,Kindle Vildor,/players/kindle-vildor-vildoki01,DB,2021,,,,,9.0,2
2020,5,163,Chicago Bears,Kindle Vildor,/players/kindle-vildor-vildoki01,DB,2022,,,,,9.0,3
2020,5,163,Chicago Bears,Kindle Vildor,/players/kindle-vildor-vildoki01,DB,2023,,,,,9.0,4
2020,5,164,Miami Dolphins,Curtis Weaver,/players/curtis-weaver-weavecu01,LB,2021,,,,,9.0,2
2020,5,164,Miami Dolphins,Curtis Weaver,/players/curtis-weaver-weavecu01,LB,2022,,,,,9.0,3
2020,5,164,Miami Dolphins,Curtis Weaver,/players/curtis-weaver-weavecu01,LB,2023,,,,,9.0,4
2020,5,165,Jacksonville Jaguars,Collin Johnson,/players/collin-johnson-johnsco05,WR,2020,,,,,9.0,1
2020,5,165,Jacksonville Jaguars,Collin Johnson,/players/collin-johnson-johnsco05,WR,2021,,,,,9.0,2
2020,5,165,Jacksonville Jaguars,Collin Johnson,/players/collin-johnson-johnsco05,WR,2022,,,,,9.0,3
2020,5,165,Jacksonville Jaguars,Collin Johnson,/players/collin-johnson-johnsco05,WR,2023,,,,,9.0,4
2020,5,166,Detroit Lions,Quintez Cephus,/players/quintez-cephus-cephuqu01,WR,2020,,,,,9.0,1
2020,5,166,Detroit Lions,Quintez Cephus,/players/quintez-cephus-cephuqu01,WR,2021,,,,,9.0,2
2020,5,166,Detroit Lions,Quintez Cephus,/players/quintez-cephus-cephuqu01,WR,2022,,,,,9.0,3
2020,5,167,Buffalo Bills,Jake Fromm,/players/jake-fromm-frommja01,QB,2020,,,,,9.0,1
2020,5,167,Buffalo Bills,Jake Fromm,/players/jake-fromm-frommja01,QB,2021,,,,,9.0,2
2020,5,167,Buffalo Bills,Jake Fromm,/players/jake-fromm-frommja01,QB,2023,,,,,9.0,4
2020,5,168,Philadelphia Eagles,John Hightower,/players/john-hightower-hightjo01,WR,2020,,,,,9.0,1
2020,5,168,Philadelphia Eagles,John Hightower,/players/john-hightower-hightjo01,WR,2021,,,,,9.0,2
2020,5,168,Philadelphia Eagles,John Hightower,/players/john-hightower-hightjo01,WR,2022,,,,,9.0,3
2020,5,168,Philadelphia Eagles,John Hightower,/players/john-hightower-hightjo01,WR,2023,,,,,9.0,4
2020,5,169,Minnesota Vikings,Harrison Hand,/players/harrison-hand-handha01,DB,2020,,,,,9.0,1
2020,5,169,Minnesota Vikings,Harrison Hand,/players/harrison-hand-handha01,DB,2021,,,,,9.0,2
2020,5,169,Minnesota Vikings,Harrison Hand,/players/harrison-hand-handha01,DB,2022,,,,,9.0,3
2020,5,170,Baltimore Ravens,Broderick Washington,/players/broderick-washington-washibr03,DT,2020,,,,,9.0,1
2020,5,170,Baltimore Ravens,Broderick Washington,/players/broderick-washington-washibr03,DT,2021,,,,,9.0,2
2020,5,170,Baltimore Ravens,Broderick Washington,/players/broderick-washington-washibr03,DT,2022,,,,,9.0,3
2020,5,170,Baltimore Ravens,Broderick Washington,/players/broderick-washington-washibr03,DT,2023,,,,,9.0,4
2020,5,171,Houston Texans,Isaiah Coulter,/players/isaiah-coulter-coultis01,WR,2020,,,,,9.0,1
2020,5,171,Houston Texans,Isaiah Coulter,/players/isaiah-coulter-coultis01,WR,2021,,,,,9.0,2
2020,5,171,Houston Texans,Isaiah Coulter,/players/isaiah-coulter-coultis01,WR,2022,,,,,9.0,3
2020,5,171,Houston Texans,Isaiah Coulter,/players/isaiah-coulter-coultis01,WR,2023,,,,,9.0,4
2020,5,172,Detroit Lions,Jason Huntley,/players/jason-huntley-huntlja01,RB,2020,,,,,9.0,1
2020,5,172,Detroit Lions,Jason Huntley,/players/jason-huntley-huntlja01,RB,2021,,,,,9.0,2
2020,5,172,Detroit Lions,Jason Huntley,/players/jason-huntley-huntlja01,RB,2022,,,,,9.0,3
2020,5,172,Detroit Lions,Jason Huntley,/players/jason-huntley-huntlja01,RB,2023,,,,,9.0,4
2020,5,173,Chicago Bears,Darnell Mooney,/players/darnell-mooney-mooneda01,WR,2020,,,,,9.0,1
2020,5,173,Chicago Bears,Darnell Mooney,/players/darnell-mooney-mooneda01,WR,2021,,,,,9.0,2
2020,5,173,Chicago Bears,Darnell Mooney,/players/darnell-mooney-mooneda01,WR,2022,,,,,9.0,3
2020,5,173,Chicago Bears,Darnell Mooney,/players/darnell-mooney-mooneda01,WR,2023,,,,,9.0,4
2020,5,174,Tennessee Titans,Larrell Murchison,/players/larrell-murchison-murchla01,DT,2020,,,,,9.0,1
2020,5,174,Tennessee Titans,Larrell Murchison,/players/larrell-murchison-murchla01,DT,2021,,,,,9.0,2
2020,5,174,Tennessee Titans,Larrell Murchison,/players/larrell-murchison-murchla01,DT,2022,,,,,9.0,3
2020,5,174,Tennessee Titans,Larrell Murchison,/players/larrell-murchison-murchla01,DT,2023,,,,,9.0,4
2020,5,175,Green Bay Packers,Kamal Martin,/players/kamal-martin-martika02,LB,2020,,,,,9.0,1
2020,5,175,Green Bay Packers,Kamal Martin,/players/kamal-martin-martika02,LB,2021,,,,,9.0,2
2020,5,176,Minnesota Vikings,K.J. Osborn,/players/kj-osborn-osborkj01,WR,2020,,,,,9.0,1
2020,5,176,Minnesota Vikings,K.J. Osborn,/players/kj-osborn-osborkj01,WR,2021,,,,,9.0,2
2020,5,176,Minnesota Vikings,K.J. Osborn,/players/kj-osborn-osborkj01,WR,2022,,,,,9.0,3
2020,5,176,Minnesota Vikings,K.J. Osborn,/players/kj-osborn-osborkj01,WR,2023,,,,,9.0,4
2020,5,177,Kansas City Chiefs,Mike Danna,/players/mike-danna-dannami01,DE,2020,,,,,9.0,1
2020,5,177,Kansas City Chiefs,Mike Danna,/players/mike-danna-dannami01,DE,2021,,,,,9.0,2
2020,5,177,Kansas City Chiefs,Mike Danna,/players/mike-danna-dannami01,DE,2022,,,,,9.0,3
2020,5,177,Kansas City Chiefs,Mike Danna,/players/mike-danna-dannami01,DE,2023,,,,,9.0,4
2020,5,178,Denver Broncos,Justin Strnad,/players/justin-strnad-strnaju01,LB,2021,,,,,9.0,2
2020,5,178,Denver Broncos,Justin Strnad,/players/justin-strnad-strnaju01,LB,2022,,,,,9.0,3
2020,5,178,Denver Broncos,Justin Strnad,/players/justin-strnad-strnaju01,LB,2023,,,,,9.0,4
2020,5,179,Dallas Cowboys,Bradlee Anae,/players/bradlee-anae-anaebr02,DE,2020,,,,,9.0,1
2020,5,179,Dallas Cowboys,Bradlee Anae,/players/bradlee-anae-anaebr02,DE,2021,,,,,9.0,2
2020,5,179,Dallas Cowboys,Bradlee Anae,/players/bradlee-anae-anaebr02,DE,2022,,,,,9.0,3
2020,6,180,Cincinnati Bengals,Hakeem Adeniji,/players/hakeem-adeniji-adeniha01,OT,2020,,,,,9.0,1
2020,6,180,Cincinnati Bengals,Hakeem Adeniji,/players/hakeem-adeniji-adeniha01,OT,2021,,,,,9.0,2
2020,6,180,Cincinnati Bengals,Hakeem Adeniji,/players/hakeem-adeniji-adeniha01,OT,2022,,,,,9.0,3
2020,6,180,Cincinnati Bengals,Hakeem Adeniji,/players/hakeem-adeniji-adeniha01,OT,2023,,,,,9.0,4
2020,6,181,Denver Broncos,Netane Muti,/players/netane-muti-mutine01,OG,2020,,,,,9.0,1
2020,6,181,Denver Broncos,Netane Muti,/players/netane-muti-mutine01,OG,2021,,,,,9.0,2
2020,6,181,Denver Broncos,Netane Muti,/players/netane-muti-mutine01,OG,2022,,,,,9.0,3
2020,6,181,Denver Broncos,Netane Muti,/players/netane-muti-mutine01,OG,2023,,,,,9.0,4
2020,6,182,New England Patriots,Michael Onwenu,/players/michael-onwenu-onwenmi01,OG,2020,,,,,9.0,1
2020,6,182,New England Patriots,Michael Onwenu,/players/michael-onwenu-onwenmi01,OG,2021,,,,,9.0,2
2020,6,182,New England Patriots,Michael Onwenu,/players/michael-onwenu-onwenmi01,OG,2022,,,,,9.0,3
2020,6,182,New England Patriots,Michael Onwenu,/players/michael-onwenu-onwenmi01,OG,2023,,,,,9.0,4
2020,6,183,New York Giants,Cam Brown,/players/cam-brown-brownca05,LB,2020,,,,,9.0,1
2020,6,183,New York Giants,Cam Brown,/players/cam-brown-brownca05,LB,2021,,,,,9.0,2
2020,6,183,New York Giants,Cam Brown,/players/cam-brown-brownca05,LB,2022,,,,,9.0,3
2020,6,183,New York Giants,Cam Brown,/players/cam-brown-brownca05,LB,2023,,,,,9.0,4
2020,6,184,Carolina Panthers,Bravvion Roy,/players/bravvion-roy-roybr03,DT,2020,,,,,9.0,1
2020,6,184,Carolina Panthers,Bravvion Roy,/players/bravvion-roy-roybr03,DT,2021,,,,,9.0,2
2020,6,184,Carolina Panthers,Bravvion Roy,/players/bravvion-roy-roybr03,DT,2022,,,,,9.0,3
2020,6,184,Carolina Panthers,Bravvion Roy,/players/bravvion-roy-roybr03,DT,2023,,,,,9.0,4
2020,6,185,Miami Dolphins,Blake Ferguson,/players/blake-ferguson-fergubl01,LS,2020,,,,,9.0,1
2020,6,185,Miami Dolphins,Blake Ferguson,/players/blake-ferguson-fergubl01,LS,2021,,,,,9.0,2
2020,6,185,Miami Dolphins,Blake Ferguson,/players/blake-ferguson-fergubl01,LS,2022,,,,,9.0,3
2020,6,185,Miami Dolphins,Blake Ferguson,/players/blake-ferguson-fergubl01,LS,2023,,,,,9.0,4
2020,6,186,Los Angeles Chargers,Alohi Gilman,/players/alohi-gilman-gilmaal01,DB,2020,,,,,9.0,1
2020,6,186,Los Angeles Chargers,Alohi Gilman,/players/alohi-gilman-gilmaal01,DB,2021,,,,,9.0,2
2020,6,186,Los Angeles Chargers,Alohi Gilman,/players/alohi-gilman-gilmaal01,DB,2022,,,,,9.0,3
2020,6,186,Los Angeles Chargers,Alohi Gilman,/players/alohi-gilman-gilmaal01,DB,2023,,,,,9.0,4
2020,6,187,Cleveland Browns,Donovan Peoples-Jones,/players/donovan-peoplesjones-peopldo01,WR,2020,,,,,9.0,1
2020,6,187,Cleveland Browns,Donovan Peoples-Jones,/players/donovan-peoplesjones-peopldo01,WR,2021,,,,,9.0,2
2020,6,187,Cleveland Browns,Donovan Peoples-Jones,/players/donovan-peoplesjones-peopldo01,WR,2022,,,,,9.0,3
2020,6,187,Cleveland Browns,Donovan Peoples-Jones,/players/donovan-peoplesjones-peopldo01,WR,2023,,,,,9.0,4
2020,6,188,Buffalo Bills,Tyler Bass,/players/tyler-bass-bassty01,K,2020,,,,,9.0,1
2020,6,188,Buffalo Bills,Tyler Bass,/players/tyler-bass-bassty01,K,2021,,,,,9.0,2
2020,6,188,Buffalo Bills,Tyler Bass,/players/tyler-bass-bassty01,K,2022,,,,,9.0,3
2020,6,188,Buffalo Bills,Tyler Bass,/players/tyler-bass-bassty01,K,2023,,,,,9.0,4
2020,6,189,Jacksonville Jaguars,Jake Luton,/players/jake-luton-lutonja01,QB,2020,,,,,9.0,1
2020,6,189,Jacksonville Jaguars,Jake Luton,/players/jake-luton-lutonja01,QB,2021,,,,,9.0,2
2020,6,189,Jacksonville Jaguars,Jake Luton,/players/jake-luton-lutonja01,QB,2022,,,,,9.0,3
2020,6,189,Jacksonville Jaguars,Jake Luton,/players/jake-luton-lutonja01,QB,2023,,,,,9.0,4
2020,6,190,San Francisco 49ers,Charlie Woerner,/players/charlie-woerner-woernch01,TE,2020,,,,,9.0,1
2020,6,190,San Francisco 49ers,Charlie Woerner,/players/charlie-woerner-woernch01,TE,2021,,,,,9.0,2
2020,6,190,San Francisco 49ers,Charlie Woerner,/players/charlie-woerner-woernch01,TE,2022,,,,,9.0,3
2020,6,190,San Francisco 49ers,Charlie Woerner,/players/charlie-woerner-woernch01,TE,2023,,,,,9.0,4
2020,6,191,New York Jets,Braden Mann,/players/braden-mann-mannbr01,P,2020,,,,,9.0,1
2020,6,191,New York Jets,Braden Mann,/players/braden-mann-mannbr01,P,2021,,,,,9.0,2
2020,6,191,New York Jets,Braden Mann,/players/braden-mann-mannbr01,P,2022,,,,,9.0,3
2020,6,191,New York Jets,Braden Mann,/players/braden-mann-mannbr01,P,2023,,,,,9.0,4
2020,6,192,Green Bay Packers,Jon Runyan,/players/jon-runyan-runyajo02,OG,2020,,,,,9.0,1
2020,6,192,Green Bay Packers,Jon Runyan,/players/jon-runyan-runyajo02,OG,2021,,,,,9.0,2
2020,6,192,Green Bay Packers,Jon Runyan,/players/jon-runyan-runyajo02,OG,2022,,,,,9.0,3
2020,6,192,Green Bay Packers,Jon Runyan,/players/jon-runyan-runyajo02,OG,2023,,,,,9.0,4
2020,6,193,Indianapolis Colts,Robert Windsor,/players/robert-windsor-windsro02,DT,2020,,,,,9.0,1
2020,6,194,Tampa Bay Buccaneers,Khalil Davis,/players/khalil-davis-daviskh01,DT,2020,,,,,9.0,1
2020,6,194,Tampa Bay Buccaneers,Khalil Davis,/players/khalil-davis-daviskh01,DT,2021,,,,,9.0,2
2020,6,194,Tampa Bay Buccaneers,Khalil Davis,/players/khalil-davis-daviskh01,DT,2022,,,,,9.0,3
2020,6,195,New England Patriots,Justin Herron,/players/justin-herron-herroju01,OT,2020,,,,,9.0,1
2020,6,195,New England Patriots,Justin Herron,/players/justin-herron-herroju01,OT,2021,,,,,9.0,2
2020,6,195,New England Patriots,Justin Herron,/players/justin-herron-herroju01,OT,2022,,,,,9.0,3
2020,6,195,New England Patriots,Justin Herron,/players/justin-herron-herroju01,OT,2023,,,,,9.0,4
2020,6,196,Philadelphia Eagles,Shaun Bradley,/players/shaun-bradley-bradlsh02,LB,2020,,,,,9.0,1
2020,6,196,Philadelphia Eagles,Shaun Bradley,/players/shaun-bradley-bradlsh02,LB,2021,,,,,9.0,2
2020,6,196,Philadelphia Eagles,Shaun Bradley,/players/shaun-bradley-bradlsh02,LB,2022,,,,,9.0,3
2020,6,196,Philadelphia Eagles,Shaun Bradley,/players/shaun-bradley-bradlsh02,LB,2023,,,,,9.0,4
2020,6,197,Detroit Lions,John Penisini,/players/john-penisini-penisjo01,DT,2020,,,,,9.0,1
2020,6,197,Detroit Lions,John Penisini,/players/john-penisini-penisjo01,DT,2021,,,,,9.0,2
2020,6,198,Pittsburgh Steelers,Antoine Brooks,/players/antoine-brooks-brookan01,DB,2020,,,,,9.0,1
2020,6,198,Pittsburgh Steelers,Antoine Brooks,/players/antoine-brooks-brookan01,DB,2021,,,,,9.0,2
2020,6,199,Los Angeles Rams,Jordan Fuller,/players/jordan-fuller-fullejo03,DB,2020,,,,,9.0,1
2020,6,199,Los Angeles Rams,Jordan Fuller,/players/jordan-fuller-fullejo03,DB,2021,,,,,9.0,2
2020,6,199,Los Angeles Rams,Jordan Fuller,/players/jordan-fuller-fullejo03,DB,2022,,,,,9.0,3
