index,year,round,pick,team_x,player,page,position,season,transdate,team_y,transaction,trans_year,trans_month,end_year,tran_month,season_num
91,2013,3,92,St. Louis Rams,Stedman Bailey,/players/stedman-bailey-bailest02,WR,2014,,,,,,2017.0,9.0,2
91,2013,3,92,St. Louis Rams,Stedman Bailey,/players/stedman-bailey-bailest02,WR,2015,,,,,,2017.0,9.0,3
91,2013,3,92,St. Louis Rams,Stedman Bailey,/players/stedman-bailey-bailest02,WR,2016,,,,,,2017.0,9.0,4
91,2013,3,92,St. Louis Rams,Stedman Bailey,/players/stedman-bailey-bailest02,WR,2017,,,,,,2017.0,9.0,5
95,2013,3,96,Kansas City Chiefs,Knile Davis,/players/knile-davis-daviskn01,RB,2013,,,,,,2018.0,9.0,1
95,2013,3,96,Kansas City Chiefs,Knile Davis,/players/knile-davis-daviskn01,RB,2014,,,,,,2018.0,9.0,2
95,2013,3,96,Kansas City Chiefs,Knile Davis,/players/knile-davis-daviskn01,RB,2015,,,,,,2018.0,9.0,3
95,2013,3,96,Kansas City Chiefs,Knile Davis,/players/knile-davis-daviskn01,RB,2016,,,,,,2018.0,9.0,4
95,2013,3,96,Kansas City Chiefs,Knile Davis,/players/knile-davis-daviskn01,RB,2017,,,,,,2018.0,9.0,5
95,2013,3,96,Kansas City Chiefs,Knile Davis,/players/knile-davis-daviskn01,RB,2018,,,,,,2018.0,9.0,6
97,2013,4,98,Philadelphia Eagles,Matt Barkley,/players/matt-barkley-barklma01,QB,2013,,,,,,,9.0,1
97,2013,4,98,Philadelphia Eagles,Matt Barkley,/players/matt-barkley-barklma01,QB,2014,,,,,,,9.0,2
97,2013,4,98,Philadelphia Eagles,Matt Barkley,/players/matt-barkley-barklma01,QB,2015,,,,,,,9.0,3
97,2013,4,98,Philadelphia Eagles,Matt Barkley,/players/matt-barkley-barklma01,QB,2016,,,,,,,9.0,4
97,2013,4,98,Philadelphia Eagles,Matt Barkley,/players/matt-barkley-barklma01,QB,2017,,,,,,,9.0,5
97,2013,4,98,Philadelphia Eagles,Matt Barkley,/players/matt-barkley-barklma01,QB,2018,2018-09-01,Cincinnati (NFL),Placed on Injured Reserve (Knee),2018.0,9.0,,9.0,6
97,2013,4,98,Philadelphia Eagles,Matt Barkley,/players/matt-barkley-barklma01,QB,2019,,,,,,,9.0,7
97,2013,4,98,Philadelphia Eagles,Matt Barkley,/players/matt-barkley-barklma01,QB,2020,,,,,,,9.0,8
97,2013,4,98,Philadelphia Eagles,Matt Barkley,/players/matt-barkley-barklma01,QB,2021,,,,,,,9.0,9
100,2013,4,101,Jacksonville Jaguars,Ace Sanders,/players/ace-sanders-sandeac01,WR,2013,,,,,,2015.0,9.0,1
100,2013,4,101,Jacksonville Jaguars,Ace Sanders,/players/ace-sanders-sandeac01,WR,2014,,,,,,2015.0,9.0,2
100,2013,4,101,Jacksonville Jaguars,Ace Sanders,/players/ace-sanders-sandeac01,WR,2015,,,,,,2015.0,9.0,3
101,2013,4,102,New England Patriots,Josh Boyce,/players/josh-boyce-boycejo01,WR,2013,,,,,,2017.0,9.0,1
101,2013,4,102,New England Patriots,Josh Boyce,/players/josh-boyce-boycejo01,WR,2014,2014-01-02,New England (NFL),Placed on Injured Reserve (Ankle),2014.0,1.0,2017.0,1.0,1
101,2013,4,102,New England Patriots,Josh Boyce,/players/josh-boyce-boycejo01,WR,2015,2015-09-01,New England (NFL),Placed on Injured Reserve (Undisclosed),2015.0,9.0,2017.0,9.0,3
101,2013,4,102,New England Patriots,Josh Boyce,/players/josh-boyce-boycejo01,WR,2016,,,,,,2017.0,9.0,4
101,2013,4,102,New England Patriots,Josh Boyce,/players/josh-boyce-boycejo01,WR,2017,,,,,,2017.0,9.0,5
105,2013,4,106,Miami Dolphins,Dion Sims,/players/dion-sims-simsdi01,TE,2013,,,,,,2019.0,9.0,1
105,2013,4,106,Miami Dolphins,Dion Sims,/players/dion-sims-simsdi01,TE,2014,,,,,,2019.0,9.0,2
105,2013,4,106,Miami Dolphins,Dion Sims,/players/dion-sims-simsdi01,TE,2015,,,,,,2019.0,9.0,3
105,2013,4,106,Miami Dolphins,Dion Sims,/players/dion-sims-simsdi01,TE,2016,,,,,,2019.0,9.0,4
105,2013,4,106,Miami Dolphins,Dion Sims,/players/dion-sims-simsdi01,TE,2017,,,,,,2019.0,9.0,5
105,2013,4,106,Miami Dolphins,Dion Sims,/players/dion-sims-simsdi01,TE,2018,2018-11-17,Chicago (NFL),Placed on Injured Reserve (Concussion),2018.0,11.0,2019.0,11.0,6
105,2013,4,106,Miami Dolphins,Dion Sims,/players/dion-sims-simsdi01,TE,2019,,,,,,2019.0,9.0,7
109,2013,4,110,New York Giants,Ryan Nassib,/players/ryan-nassib-nassiry01,QB,2013,,,,,,2017.0,9.0,1
109,2013,4,110,New York Giants,Ryan Nassib,/players/ryan-nassib-nassiry01,QB,2014,,,,,,2017.0,9.0,2
109,2013,4,110,New York Giants,Ryan Nassib,/players/ryan-nassib-nassiry01,QB,2015,,,,,,2017.0,9.0,3
109,2013,4,110,New York Giants,Ryan Nassib,/players/ryan-nassib-nassiry01,QB,2016,2016-12-20,NY Giants (NFL),Placed on Injured Reserve (Elbow),2016.0,12.0,2017.0,12.0,4
109,2013,4,110,New York Giants,Ryan Nassib,/players/ryan-nassib-nassiry01,QB,2017,,,,,,2017.0,9.0,5
111,2013,4,112,Oakland Raiders,Tyler Wilson,/players/tyler-wilson-wilsoty01,QB,2013,,,,,,2014.0,9.0,1
111,2013,4,112,Oakland Raiders,Tyler Wilson,/players/tyler-wilson-wilsoty01,QB,2014,,,,,,2014.0,9.0,2
114,2013,4,115,Pittsburgh Steelers,Landry Jones,/players/landry-jones-jonesla06,QB,2013,,,,,,2019.0,9.0,1
114,2013,4,115,Pittsburgh Steelers,Landry Jones,/players/landry-jones-jonesla06,QB,2014,,,,,,2019.0,9.0,2
114,2013,4,115,Pittsburgh Steelers,Landry Jones,/players/landry-jones-jonesla06,QB,2015,,,,,,2019.0,9.0,3
114,2013,4,115,Pittsburgh Steelers,Landry Jones,/players/landry-jones-jonesla06,QB,2016,,,,,,2019.0,9.0,4
114,2013,4,115,Pittsburgh Steelers,Landry Jones,/players/landry-jones-jonesla06,QB,2017,,,,,,2019.0,9.0,5
114,2013,4,115,Pittsburgh Steelers,Landry Jones,/players/landry-jones-jonesla06,QB,2018,,,,,,2019.0,9.0,6
114,2013,4,115,Pittsburgh Steelers,Landry Jones,/players/landry-jones-jonesla06,QB,2019,,,,,,2019.0,9.0,7
122,2013,4,123,Seattle Seahawks,Chris Harper,/players/chris-harper-harpech02,WR,2013,,,,,,2015.0,9.0,1
122,2013,4,123,Seattle Seahawks,Chris Harper,/players/chris-harper-harpech02,WR,2014,,,,,,2015.0,9.0,2
122,2013,4,123,Seattle Seahawks,Chris Harper,/players/chris-harper-harpech02,WR,2015,2015-08-08,NY Giants (NFL),Placed on Injured Reserve (Undisclosed),2015.0,8.0,2015.0,8.0,3
124,2013,4,125,Green Bay Packers,Johnathan Franklin,/players/johnathan-franklin-frankjo04,RB,2013,2013-11-27,Green Bay (NFL),Placed on Injured Reserve (Concussion),2013.0,11.0,2014.0,11.0,1
124,2013,4,125,Green Bay Packers,Johnathan Franklin,/players/johnathan-franklin-frankjo04,RB,2014,,,,,,2014.0,9.0,2
127,2013,4,128,San Francisco 49ers,Quinton Patton,/players/quinton-patton-pattoqu01,WR,2013,,,,,,2017.0,9.0,1
127,2013,4,128,San Francisco 49ers,Quinton Patton,/players/quinton-patton-pattoqu01,WR,2014,,,,,,2017.0,9.0,2
127,2013,4,128,San Francisco 49ers,Quinton Patton,/players/quinton-patton-pattoqu01,WR,2015,,,,,,2017.0,9.0,3
127,2013,4,128,San Francisco 49ers,Quinton Patton,/players/quinton-patton-pattoqu01,WR,2016,2016-12-20,San Francisco (NFL),Placed on Injured Reserve (Foot),2016.0,12.0,2017.0,12.0,4
127,2013,4,128,San Francisco 49ers,Quinton Patton,/players/quinton-patton-pattoqu01,WR,2017,2017-06-05,NY Jets (NFL),Placed on Injured Reserve (Foot),2017.0,6.0,2017.0,6.0,5
129,2013,4,130,Baltimore Ravens,Kyle Juszczyk,/players/kyle-juszczyk-juszcky01,RB,2013,,,,,,,9.0,1
129,2013,4,130,Baltimore Ravens,Kyle Juszczyk,/players/kyle-juszczyk-juszcky01,RB,2014,,,,,,,9.0,2
129,2013,4,130,Baltimore Ravens,Kyle Juszczyk,/players/kyle-juszczyk-juszcky01,RB,2015,,,,,,,9.0,3
129,2013,4,130,Baltimore Ravens,Kyle Juszczyk,/players/kyle-juszczyk-juszcky01,RB,2016,,,,,,,9.0,4
129,2013,4,130,Baltimore Ravens,Kyle Juszczyk,/players/kyle-juszczyk-juszcky01,RB,2017,,,,,,,9.0,5
129,2013,4,130,Baltimore Ravens,Kyle Juszczyk,/players/kyle-juszczyk-juszcky01,RB,2018,,,,,,,9.0,6
129,2013,4,130,Baltimore Ravens,Kyle Juszczyk,/players/kyle-juszczyk-juszcky01,RB,2019,,,,,,,9.0,7
129,2013,4,130,Baltimore Ravens,Kyle Juszczyk,/players/kyle-juszczyk-juszcky01,RB,2020,,,,,,,9.0,8
129,2013,4,130,Baltimore Ravens,Kyle Juszczyk,/players/kyle-juszczyk-juszcky01,RB,2021,,,,,,,9.0,9
130,2013,4,131,San Francisco 49ers,Marcus Lattimore,/players/marcus-lattimore-lattima01,RB,2013,,,,,,,9.0,1
130,2013,4,131,San Francisco 49ers,Marcus Lattimore,/players/marcus-lattimore-lattima01,RB,2014,,,,,,,9.0,2
130,2013,4,131,San Francisco 49ers,Marcus Lattimore,/players/marcus-lattimore-lattima01,RB,2015,,,,,,,9.0,3
130,2013,4,131,San Francisco 49ers,Marcus Lattimore,/players/marcus-lattimore-lattima01,RB,2016,,,,,,,9.0,4
130,2013,4,131,San Francisco 49ers,Marcus Lattimore,/players/marcus-lattimore-lattima01,RB,2017,,,,,,,9.0,5
130,2013,4,131,San Francisco 49ers,Marcus Lattimore,/players/marcus-lattimore-lattima01,RB,2018,,,,,,,9.0,6
130,2013,4,131,San Francisco 49ers,Marcus Lattimore,/players/marcus-lattimore-lattima01,RB,2019,,,,,,,9.0,7
130,2013,4,131,San Francisco 49ers,Marcus Lattimore,/players/marcus-lattimore-lattima01,RB,2020,,,,,,,9.0,8
130,2013,4,131,San Francisco 49ers,Marcus Lattimore,/players/marcus-lattimore-lattima01,RB,2021,,,,,,,9.0,9
132,2013,4,133,Atlanta Falcons,Levine Toilolo,/players/levine-toilolo-toilole01,TE,2013,,,,,,,9.0,1
132,2013,4,133,Atlanta Falcons,Levine Toilolo,/players/levine-toilolo-toilole01,TE,2014,,,,,,,9.0,2
132,2013,4,133,Atlanta Falcons,Levine Toilolo,/players/levine-toilolo-toilole01,TE,2015,,,,,,,9.0,3
132,2013,4,133,Atlanta Falcons,Levine Toilolo,/players/levine-toilolo-toilole01,TE,2016,,,,,,,9.0,4
132,2013,4,133,Atlanta Falcons,Levine Toilolo,/players/levine-toilolo-toilole01,TE,2017,,,,,,,9.0,5
132,2013,4,133,Atlanta Falcons,Levine Toilolo,/players/levine-toilolo-toilole01,TE,2018,,,,,,,9.0,6
132,2013,4,133,Atlanta Falcons,Levine Toilolo,/players/levine-toilolo-toilole01,TE,2019,,,,,,,9.0,7
132,2013,4,133,Atlanta Falcons,Levine Toilolo,/players/levine-toilolo-toilole01,TE,2020,,,,,,,9.0,8
132,2013,4,133,Atlanta Falcons,Levine Toilolo,/players/levine-toilolo-toilole01,TE,2021,2021-08-07,NY Giants (NFL),Placed on Injured Reserve (Achilles),2021.0,8.0,,8.0,9
134,2013,5,135,Jacksonville Jaguars,Denard Robinson,/players/denard-robinson-robinde05,RB,2013,,,,,,,9.0,1
134,2013,5,135,Jacksonville Jaguars,Denard Robinson,/players/denard-robinson-robinde05,RB,2014,2014-12-16,Jacksonville (NFL),Placed on Injured Reserve (Foot),2014.0,12.0,,12.0,2
134,2013,5,135,Jacksonville Jaguars,Denard Robinson,/players/denard-robinson-robinde05,RB,2015,,,,,,,9.0,3
134,2013,5,135,Jacksonville Jaguars,Denard Robinson,/players/denard-robinson-robinde05,RB,2016,,,,,,,9.0,4
134,2013,5,135,Jacksonville Jaguars,Denard Robinson,/players/denard-robinson-robinde05,RB,2017,,,,,,,9.0,5
134,2013,5,135,Jacksonville Jaguars,Denard Robinson,/players/denard-robinson-robinde05,RB,2018,,,,,,,9.0,6
134,2013,5,135,Jacksonville Jaguars,Denard Robinson,/players/denard-robinson-robinde05,RB,2019,,,,,,,9.0,7
134,2013,5,135,Jacksonville Jaguars,Denard Robinson,/players/denard-robinson-robinde05,RB,2020,,,,,,,9.0,8
134,2013,5,135,Jacksonville Jaguars,Denard Robinson,/players/denard-robinson-robinde05,RB,2021,,,,,,,9.0,9
139,2013,5,140,Arizona Cardinals,Stepfan Taylor,/players/stepfan-taylor-taylost05,RB,2013,,,,,,,9.0,1
139,2013,5,140,Arizona Cardinals,Stepfan Taylor,/players/stepfan-taylor-taylost05,RB,2014,,,,,,,9.0,2
139,2013,5,140,Arizona Cardinals,Stepfan Taylor,/players/stepfan-taylor-taylost05,RB,2015,,,,,,,9.0,3
139,2013,5,140,Arizona Cardinals,Stepfan Taylor,/players/stepfan-taylor-taylost05,RB,2016,,,,,,,9.0,4
139,2013,5,140,Arizona Cardinals,Stepfan Taylor,/players/stepfan-taylor-taylost05,RB,2017,,,,,,,9.0,5
139,2013,5,140,Arizona Cardinals,Stepfan Taylor,/players/stepfan-taylor-taylost05,RB,2018,,,,,,,9.0,6
139,2013,5,140,Arizona Cardinals,Stepfan Taylor,/players/stepfan-taylor-taylost05,RB,2019,,,,,,,9.0,7
139,2013,5,140,Arizona Cardinals,Stepfan Taylor,/players/stepfan-taylor-taylost05,RB,2020,,,,,,,9.0,8
139,2013,5,140,Arizona Cardinals,Stepfan Taylor,/players/stepfan-taylor-taylost05,RB,2021,,,,,,,9.0,9
143,2013,5,144,New Orleans Saints,Kenny Stills,/players/kenny-stills-stillke02,WR,2013,,,,,,,9.0,1
143,2013,5,144,New Orleans Saints,Kenny Stills,/players/kenny-stills-stillke02,WR,2014,,,,,,,9.0,2
143,2013,5,144,New Orleans Saints,Kenny Stills,/players/kenny-stills-stillke02,WR,2015,,,,,,,9.0,3
143,2013,5,144,New Orleans Saints,Kenny Stills,/players/kenny-stills-stillke02,WR,2016,,,,,,,9.0,4
143,2013,5,144,New Orleans Saints,Kenny Stills,/players/kenny-stills-stillke02,WR,2017,,,,,,,9.0,5
143,2013,5,144,New Orleans Saints,Kenny Stills,/players/kenny-stills-stillke02,WR,2018,,,,,,,9.0,6
143,2013,5,144,New Orleans Saints,Kenny Stills,/players/kenny-stills-stillke02,WR,2019,,,,,,,9.0,7
143,2013,5,144,New Orleans Saints,Kenny Stills,/players/kenny-stills-stillke02,WR,2020,,,,,,,9.0,8
143,2013,5,144,New Orleans Saints,Kenny Stills,/players/kenny-stills-stillke02,WR,2021,,,,,,,9.0,9
150,2013,5,151,Dallas Cowboys,Joseph Randle,/players/joseph-randle-randljo02,RB,2013,,,,,,2015.0,9.0,1
150,2013,5,151,Dallas Cowboys,Joseph Randle,/players/joseph-randle-randljo02,RB,2014,,,,,,2015.0,9.0,2
150,2013,5,151,Dallas Cowboys,Joseph Randle,/players/joseph-randle-randljo02,RB,2015,,,,,,2015.0,9.0,3
153,2013,5,154,Washington Redskins,Chris Thompson,/players/chris-thompson-thompch05,RB,2013,2013-11-12,Washington (NFL),Placed on Injured Reserve (Shoulder),2013.0,11.0,2021.0,11.0,1
153,2013,5,154,Washington Redskins,Chris Thompson,/players/chris-thompson-thompch05,RB,2014,,,,,,2021.0,9.0,2
153,2013,5,154,Washington Redskins,Chris Thompson,/players/chris-thompson-thompch05,RB,2015,,,,,,2021.0,9.0,3
153,2013,5,154,Washington Redskins,Chris Thompson,/players/chris-thompson-thompch05,RB,2016,,,,,,2021.0,9.0,4
153,2013,5,154,Washington Redskins,Chris Thompson,/players/chris-thompson-thompch05,RB,2017,2017-11-21,Washington (NFL),Placed on Injured Reserve (Leg),2017.0,11.0,2021.0,11.0,5
153,2013,5,154,Washington Redskins,Chris Thompson,/players/chris-thompson-thompch05,RB,2018,,,,,,2021.0,9.0,6
153,2013,5,154,Washington Redskins,Chris Thompson,/players/chris-thompson-thompch05,RB,2019,,,,,,2021.0,9.0,7
153,2013,5,154,Washington Redskins,Chris Thompson,/players/chris-thompson-thompch05,RB,2020,2020-11-16,Jacksonville (NFL),Placed on Injured Reserve (Back),2020.0,11.0,2021.0,11.0,8
153,2013,5,154,Washington Redskins,Chris Thompson,/players/chris-thompson-thompch05,RB,2021,,,,,,2021.0,9.0,9
157,2013,5,158,Seattle Seahawks,Luke Willson,/players/luke-willson-willslu01,TE,2013,,,,,,2021.0,9.0,1
157,2013,5,158,Seattle Seahawks,Luke Willson,/players/luke-willson-willslu01,TE,2014,,,,,,2021.0,9.0,2
157,2013,5,158,Seattle Seahawks,Luke Willson,/players/luke-willson-willslu01,TE,2015,,,,,,2021.0,9.0,3
157,2013,5,158,Seattle Seahawks,Luke Willson,/players/luke-willson-willslu01,TE,2016,,,,,,2021.0,9.0,4
157,2013,5,158,Seattle Seahawks,Luke Willson,/players/luke-willson-willslu01,TE,2017,,,,,,2021.0,9.0,5
157,2013,5,158,Seattle Seahawks,Luke Willson,/players/luke-willson-willslu01,TE,2018,,,,,,2021.0,9.0,6
157,2013,5,158,Seattle Seahawks,Luke Willson,/players/luke-willson-willslu01,TE,2019,,,,,,2021.0,9.0,7
157,2013,5,158,Seattle Seahawks,Luke Willson,/players/luke-willson-willslu01,TE,2020,,,,,,2021.0,9.0,8
157,2013,5,158,Seattle Seahawks,Luke Willson,/players/luke-willson-willslu01,TE,2021,,,,,,2021.0,9.0,9
159,2013,5,160,St. Louis Rams,Zac Stacy,/players/zac-stacy-stacyza01,RB,2013,,,,,,2018.0,9.0,1
159,2013,5,160,St. Louis Rams,Zac Stacy,/players/zac-stacy-stacyza01,RB,2014,,,,,,2018.0,9.0,2
159,2013,5,160,St. Louis Rams,Zac Stacy,/players/zac-stacy-stacyza01,RB,2015,2015-11-21,NY Jets (NFL),Placed on Injured Reserve (Ankle),2015.0,11.0,2018.0,11.0,3
159,2013,5,160,St. Louis Rams,Zac Stacy,/players/zac-stacy-stacyza01,RB,2016,,,,,,2018.0,9.0,4
159,2013,5,160,St. Louis Rams,Zac Stacy,/players/zac-stacy-stacyza01,RB,2017,,,,,,2018.0,9.0,5
159,2013,5,160,St. Louis Rams,Zac Stacy,/players/zac-stacy-stacyza01,RB,2018,,,,,,2018.0,9.0,6
160,2013,5,161,Denver Broncos,Tavarres King,/players/tavarres-king-kingta01,WR,2013,,,,,,2018.0,9.0,1
160,2013,5,161,Denver Broncos,Tavarres King,/players/tavarres-king-kingta01,WR,2014,,,,,,2018.0,9.0,2
160,2013,5,161,Denver Broncos,Tavarres King,/players/tavarres-king-kingta01,WR,2015,,,,,,2018.0,9.0,3
160,2013,5,161,Denver Broncos,Tavarres King,/players/tavarres-king-kingta01,WR,2016,,,,,,2018.0,9.0,4
160,2013,5,161,Denver Broncos,Tavarres King,/players/tavarres-king-kingta01,WR,2017,2017-12-30,NY Giants (NFL),Placed on Injured Reserve (Concussion),2017.0,12.0,2018.0,12.0,5
160,2013,5,161,Denver Broncos,Tavarres King,/players/tavarres-king-kingta01,WR,2018,2018-09-01,Minnesota (NFL),Placed on Injured Reserve (Leg),2018.0,9.0,2018.0,9.0,6
163,2013,5,164,Miami Dolphins,Mike Gillislee,/players/mike-gillislee-gillimi01,RB,2013,,,,,,2018.0,9.0,1
163,2013,5,164,Miami Dolphins,Mike Gillislee,/players/mike-gillislee-gillimi01,RB,2014,2014-08-26,Miami (NFL),Placed on Injured Reserve (Hamstring),2014.0,8.0,2018.0,8.0,2
163,2013,5,164,Miami Dolphins,Mike Gillislee,/players/mike-gillislee-gillimi01,RB,2015,,,,,,2018.0,9.0,3
163,2013,5,164,Miami Dolphins,Mike Gillislee,/players/mike-gillislee-gillimi01,RB,2016,,,,,,2018.0,9.0,4
163,2013,5,164,Miami Dolphins,Mike Gillislee,/players/mike-gillislee-gillimi01,RB,2017,,,,,,2018.0,9.0,5
163,2013,5,164,Miami Dolphins,Mike Gillislee,/players/mike-gillislee-gillimi01,RB,2018,,,,,,2018.0,9.0,6
170,2013,6,171,Detroit Lions,Corey Fuller,/players/corey-fuller-fulleco02,WR,2013,,,,,,2017.0,9.0,1
170,2013,6,171,Detroit Lions,Corey Fuller,/players/corey-fuller-fulleco02,WR,2014,,,,,,2017.0,9.0,2
170,2013,6,171,Detroit Lions,Corey Fuller,/players/corey-fuller-fulleco02,WR,2015,,,,,,2017.0,9.0,3
170,2013,6,171,Detroit Lions,Corey Fuller,/players/corey-fuller-fulleco02,WR,2016,2016-08-30,Detroit (NFL),Placed on the Physically Unable to Perform List (Foot),2016.0,8.0,2017.0,8.0,4
170,2013,6,171,Detroit Lions,Corey Fuller,/players/corey-fuller-fulleco02,WR,2017,2017-09-01,New Orleans (NFL),Placed on Injured Reserve (Undisclosed),2017.0,9.0,2017.0,9.0,5
171,2013,6,172,Oakland Raiders,Nick Kasa,/players/nick-kasa-kasani01,TE,2013,,,,,,2016.0,9.0,1
171,2013,6,172,Oakland Raiders,Nick Kasa,/players/nick-kasa-kasani01,TE,2014,2014-08-26,Oakland (NFL),Placed on Injured Reserve (Knee),2014.0,8.0,2016.0,8.0,2
171,2013,6,172,Oakland Raiders,Nick Kasa,/players/nick-kasa-kasani01,TE,2015,,,,,,2016.0,9.0,3
171,2013,6,172,Oakland Raiders,Nick Kasa,/players/nick-kasa-kasani01,TE,2016,,,,,,2016.0,9.0,4
173,2013,6,174,Arizona Cardinals,Ryan Swope,/players/ryan-swope-swopery01,WR,2013,,,,,,,9.0,1
173,2013,6,174,Arizona Cardinals,Ryan Swope,/players/ryan-swope-swopery01,WR,2014,,,,,,,9.0,2
173,2013,6,174,Arizona Cardinals,Ryan Swope,/players/ryan-swope-swopery01,WR,2015,,,,,,,9.0,3
173,2013,6,174,Arizona Cardinals,Ryan Swope,/players/ryan-swope-swopery01,WR,2016,,,,,,,9.0,4
173,2013,6,174,Arizona Cardinals,Ryan Swope,/players/ryan-swope-swopery01,WR,2017,,,,,,,9.0,5
173,2013,6,174,Arizona Cardinals,Ryan Swope,/players/ryan-swope-swopery01,WR,2018,,,,,,,9.0,6
173,2013,6,174,Arizona Cardinals,Ryan Swope,/players/ryan-swope-swopery01,WR,2019,,,,,,,9.0,7
173,2013,6,174,Arizona Cardinals,Ryan Swope,/players/ryan-swope-swopery01,WR,2020,,,,,,,9.0,8
173,2013,6,174,Arizona Cardinals,Ryan Swope,/players/ryan-swope-swopery01,WR,2021,,,,,,,9.0,9
180,2013,6,181,Oakland Raiders,Latavius Murray,/players/latavius-murray-murrala01,RB,2013,2013-08-27,Oakland (NFL),Placed on Injured Reserve (Ankle),2013.0,8.0,,8.0,1
180,2013,6,181,Oakland Raiders,Latavius Murray,/players/latavius-murray-murrala01,RB,2014,,,,,,,9.0,2
180,2013,6,181,Oakland Raiders,Latavius Murray,/players/latavius-murray-murrala01,RB,2015,,,,,,,9.0,3
180,2013,6,181,Oakland Raiders,Latavius Murray,/players/latavius-murray-murrala01,RB,2016,,,,,,,9.0,4
180,2013,6,181,Oakland Raiders,Latavius Murray,/players/latavius-murray-murrala01,RB,2017,,,,,,,9.0,5
180,2013,6,181,Oakland Raiders,Latavius Murray,/players/latavius-murray-murrala01,RB,2018,,,,,,,9.0,6
180,2013,6,181,Oakland Raiders,Latavius Murray,/players/latavius-murray-murrala01,RB,2019,,,,,,,9.0,7
180,2013,6,181,Oakland Raiders,Latavius Murray,/players/latavius-murray-murrala01,RB,2020,,,,,,,9.0,8
180,2013,6,181,Oakland Raiders,Latavius Murray,/players/latavius-murray-murrala01,RB,2021,,,,,,,9.0,9
181,2013,6,182,Carolina Panthers,Kenjon Barner,/players/kenjon-barner-barneke03,RB,2013,,,,,,,9.0,1
181,2013,6,182,Carolina Panthers,Kenjon Barner,/players/kenjon-barner-barneke03,RB,2014,2014-08-31,Philadelphia (NFL),Placed on Injured Reserve (Ankle),2014.0,8.0,,8.0,2
181,2013,6,182,Carolina Panthers,Kenjon Barner,/players/kenjon-barner-barneke03,RB,2015,,,,,,,9.0,3
181,2013,6,182,Carolina Panthers,Kenjon Barner,/players/kenjon-barner-barneke03,RB,2016,2016-12-20,Philadelphia (NFL),Placed on Injured Reserve (Hamstring),2016.0,12.0,,12.0,4
181,2013,6,182,Carolina Panthers,Kenjon Barner,/players/kenjon-barner-barneke03,RB,2017,,,,,,,9.0,5
181,2013,6,182,Carolina Panthers,Kenjon Barner,/players/kenjon-barner-barneke03,RB,2018,2018-12-28,Carolina (NFL),Placed on Injured Reserve (Knee),2018.0,12.0,,12.0,6
181,2013,6,182,Carolina Panthers,Kenjon Barner,/players/kenjon-barner-barneke03,RB,2019,,,,,,,9.0,7
181,2013,6,182,Carolina Panthers,Kenjon Barner,/players/kenjon-barner-barneke03,RB,2020,2020-12-30,Tampa Bay (NFL),Placed on Injured Reserve (Groin),2020.0,12.0,,12.0,8
181,2013,6,182,Carolina Panthers,Kenjon Barner,/players/kenjon-barner-barneke03,RB,2021,,,,,,,9.0,9
183,2013,6,184,Oakland Raiders,Mychal Rivera,/players/mychal-rivera-rivermy01,TE,2013,,,,,,,9.0,1
183,2013,6,184,Oakland Raiders,Mychal Rivera,/players/mychal-rivera-rivermy01,TE,2014,,,,,,,9.0,2
183,2013,6,184,Oakland Raiders,Mychal Rivera,/players/mychal-rivera-rivermy01,TE,2015,,,,,,,9.0,3
183,2013,6,184,Oakland Raiders,Mychal Rivera,/players/mychal-rivera-rivermy01,TE,2016,,,,,,,9.0,4
183,2013,6,184,Oakland Raiders,Mychal Rivera,/players/mychal-rivera-rivermy01,TE,2017,2017-09-02,Jacksonville (NFL),Placed on Injured Reserve (Hand),2017.0,9.0,,9.0,5
183,2013,6,184,Oakland Raiders,Mychal Rivera,/players/mychal-rivera-rivermy01,TE,2018,,,,,,,9.0,6
183,2013,6,184,Oakland Raiders,Mychal Rivera,/players/mychal-rivera-rivermy01,TE,2019,,,,,,,9.0,7
183,2013,6,184,Oakland Raiders,Mychal Rivera,/players/mychal-rivera-rivermy01,TE,2020,,,,,,,9.0,8
183,2013,6,184,Oakland Raiders,Mychal Rivera,/players/mychal-rivera-rivermy01,TE,2021,,,,,,,9.0,9
185,2013,6,186,Pittsburgh Steelers,Justin Brown,/players/justin-brown-brownju03,WR,2013,,,,,,2015.0,9.0,1
185,2013,6,186,Pittsburgh Steelers,Justin Brown,/players/justin-brown-brownju03,WR,2014,,,,,,2015.0,9.0,2
185,2013,6,186,Pittsburgh Steelers,Justin Brown,/players/justin-brown-brownju03,WR,2015,2015-08-11,Buffalo (NFL),Placed on Injured Reserve (Undisclosed),2015.0,8.0,2015.0,8.0,3
186,2013,6,187,Arizona Cardinals,Andre Ellington,/players/andre-ellington-ellinan01,RB,2013,,,,,,2019.0,9.0,1
186,2013,6,187,Arizona Cardinals,Andre Ellington,/players/andre-ellington-ellinan01,RB,2014,2014-12-08,Arizona (NFL),Placed on Injured Reserve (Hernia),2014.0,12.0,2019.0,12.0,2
